id,type,frame,magnitude,map,path
istl_ionbeamer,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ionbeamer_hardpoint_base_normal.png
istl_ionbeamer,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ionbeamer_turret_base_normal.png
istl_jackal,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_jackal_hardpoint_base_normal.png
istl_jackal,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_jackal_hardpoint_recoil_normal.png
istl_jackal,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_jackal_turret_base_normal.png
istl_jackal,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_jackal_turret_recoil_normal.png
istl_lens_hdem_single,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_single_hardpoint_base_normal.png
istl_lens_hdem_single,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_single_turret_base_normal.png
istl_lens_hdem_rack,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_triple_hardpoint_base_normal.png
istl_lens_hdem_rack,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_triple_turret_base_normal.png
istl_linearcannon,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannon_hardpoint_base_normal.png
istl_linearcannon,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannon_hardpoint_recoil_normal.png
istl_linearcannon,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannon_turret_base_normal.png
istl_linearcannon,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannon_turret_recoil_normal.png
istl_linearcannonheavy,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonheavy_hardpoint_base_normal.png
istl_linearcannonheavy,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonheavy_hardpoint_recoil_normal.png
istl_linearcannonheavy,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonheavy_turret_base_normal.png
istl_linearcannonheavy,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonheavy_turret_recoil_normal.png
istl_linearcannonlight,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonlight_hardpoint_base_normal.png
istl_linearcannonlight,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonlight_hardpoint_recoil_normal.png
istl_linearcannonlight,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonlight_turret_base_normal.png
istl_linearcannonlight,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannonlight_turret_recoil_normal.png
istl_linearcannontwin,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannontwin_hardpoint_base_normal.png
istl_linearcannontwin,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannontwin_hardpoint_recoil_normal.png
istl_linearcannontwin,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannontwin_turret_base_normal.png
istl_linearcannontwin,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearcannontwin_turret_recoil_normal.png
istl_linearflak,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_hardpoint_base_normal.png
istl_linearflak,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_hardpoint_recoil_normal.png
istl_linearflak_single,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_single_hardpoint_base_normal.png
istl_linearflak_single,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_single_hardpoint_recoil_normal.png
istl_linearflak_single,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_single_turret_base_normal.png
istl_linearflak_single,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_single_turret_recoil_normal.png
istl_linearflak,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_turret_base_normal.png
istl_linearflak,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearflak_turret_recoil_normal.png
istl_linearmg,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmg_hardpoint_base_normal.png
istl_linearmg,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmg_hardpoint_recoil_normal.png
istl_linearmg,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmg_turret_base_normal.png
istl_linearmg,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmg_turret_recoil_normal.png
istl_linearmgdual,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmgdual_hardpoint_base_normal.png
istl_linearmgdual,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmgdual_hardpoint_recoil_normal.png
istl_linearmgdual,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmgdual_turret_base_normal.png
istl_linearmgdual,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearmgdual_turret_recoil_normal.png
istl_linearvulcan,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearvulcan_hardpoint_base_normal.png
istl_linearvulcan,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearvulcan_hardpoint_recoil_normal.png
istl_linearvulcan,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearvulcan_turret_base_normal.png
istl_linearvulcan,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_linearvulcan_turret_recoil_normal.png
istl_magdisruptor,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_magdisruptor_hardpoint_base_normal.png
istl_magdisruptor,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_magdisruptor_turret_base_normal.png
istl_magpulser,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_magpulser_hardpoint_base_normal.png
istl_magpulser,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_magpulser_turret_base_normal.png
istl_marteau_esm_rack,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_twin_hardpoint_base_normal.png
istl_marteau_esm_rack,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_twin_turret_base_alt_normal.png
istl_marteau_esm_pod,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_quad_hardpoint_base_normal.png
istl_marteau_esm_pod,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_quad_turret_base_normal.png
istl_microflak,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_microflak_hardpoint_base_normal.png
istl_microflak,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_microflak_turret_base_normal.png
istl_micropd,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_micropd_hardpoint_base_normal.png
istl_micropd,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_micropd_turret_base_normal.png
istl_mirvtorpedo_single,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_single_hardpoint_base_normal.png
istl_mirvtorpedo_single,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_single_turret_base_normal.png
istl_mirvtorpedo_rack,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_double_hardpoint_base_normal.png
istl_mirvtorpedo_rack,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_double_turret_base_normal.png
istl_mirvtorpedo_barrage,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_barrage_hardpoint_base_normal.png
istl_mirvtorpedo_barrage,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_barrage_turret_base_normal.png
istl_multipdnode,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_multipdnode_hardpoint_base_normal.png
istl_multipdnode,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_multipdnode_turret_base_normal.png
istl_NTKautogun,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKautogun_hardpoint_base_normal.png
istl_NTKautogun,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKautogun_hardpoint_recoil_normal.png
istl_NTKautogun,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKautogun_turret_base_normal.png
istl_NTKautogun,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKautogun_turret_recoil_normal.png
istl_NTKcannon,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKcannon_hardpoint_base_normal.png
istl_NTKcannon,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKcannon_hardpoint_recoil_normal.png
istl_NTKcannon,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKcannon_turret_base_normal.png
istl_NTKcannon,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_NTKcannon_turret_recoil_normal.png
istl_omniblaster,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_omniblaster_hardpoint_base_normal.png
istl_omniblaster,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_omniblaster_turret_base_normal.png
istl_pdlaser,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pdlaser_hardpoint_base_normal.png
istl_pdlaser,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pdlaser_turret_base_normal.png
istl_perforator,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_perforator_hardpoint_base_normal.png
istl_perforator,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_perforator_turret_base_normal.png
istl_perforatorpod,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_perforatorpod_hardpoint_normal.png
istl_perforatorpod,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_perforatorpod_turret_normal.png
istl_plasbeamer,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasbeamer_hardpoint_base_normal.png
istl_plasbeamer,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasbeamer_turret_base_normal.png
istl_plasmadisruptor,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasmadisruptor_hardpoint_base_normal.png
istl_plasmadisruptor,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasmadisruptor_hardpoint_recoil_normal.png
istl_plasmadisruptor,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasmadisruptor_turret_base_normal.png
istl_plasmadisruptor,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_plasmadisruptor_turret_recoil_normal.png
istl_plasvulcan,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_laservulcan_hardpoint_base_normal.png
istl_plasvulcan,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_laservulcan_turret_base_normal.png
istl_proxbomb_rack,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_proxrack_hardpoint_base_normal.png
istl_proxbomb_rack,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_proxrack_turret_base_normal.png
istl_pulseripper,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pulseripper_hardpoint_base_normal.png
istl_pulseripper,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pulseripper_hardpoint_recoil_normal.png
istl_pulseripper,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pulseripper_turret_base_normal.png
istl_pulseripper,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_pulseripper_turret_recoil_normal.png
istl_quadlinearmg,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_quadlinearmg_hardpoint_base_normal.png
istl_quadlinearmg,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_quadlinearmg_hardpoint_recoil_normal.png
istl_quadlinearmg,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_quadlinearmg_turret_base_normal.png
istl_quadlinearmg,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_quadlinearmg_turret_recoil_normal.png
istl_ripper,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ripper_hardpoint_base_normal.png
istl_ripper,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ripper_hardpoint_recoil_normal.png
istl_ripper,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ripper_turret_base_normal.png
istl_ripper,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ripper_turret_recoil_normal.png
istl_ruptureasm_tube,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ruptureasm_hardpoint_base_normal.png
istl_ruptureasm_tube,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ruptureasm_turret_base_normal.png
istl_ruptureftr_tube,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ruptureftr_hardpoint_base_normal.png
istl_ruptureftr_tube,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_ruptureftr_turret_base_normal.png
istl_ruptureasm_sm,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_3light_hardpoint_base_normal.png
istl_ruptureasm_sm,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_3light_turret_base_normal.png
istl_ruptureasm_med,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilepod5midtech_hardpoint_base_normal.png
istl_ruptureasm_med,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilepod5midtech_turret_base_normal.png
istl_shellback,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellback_hardpoint_base_normal.png
istl_shellback,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellback_hardpoint_recoil_normal.png
istl_shellback,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellback_turret_base_normal.png
istl_shellback,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellback_turret_recoil_normal.png
istl_shellhead,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellhead_hardpoint_base_normal.png
istl_shellhead,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellhead_hardpoint_recoil_normal.png
istl_shellhead,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellhead_turret_base_normal.png
istl_shellhead,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_shellhead_turret_recoil_normal.png
istl_slapper,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_slapper_hardpoint_base_normal.png
istl_slapper,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_slapper_hardpoint_recoil_normal.png
istl_slapper,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_slapper_turret_base_normal.png
istl_slapper,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_slapper_turret_recoil_normal.png
istl_tacbeamer,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_tacbeamer_hardpoint_base_normal.png
istl_tacbeamer,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_tacbeamer_turret_base_normal.png
istl_thermalheavy,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalheavy_hardpoint_base_normal.png
istl_thermalheavy,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalheavy_hardpoint_recoil_normal.png
istl_thermalheavy,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalheavy_turret_base_normal.png
istl_thermalheavy,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalheavy_turret_recoil_normal.png
istl_thermalpd,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalpd_hardpoint_base_normal.png
istl_thermalpd,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalpd_hardpoint_recoil_normal.png
istl_thermalpd,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalpd_turret_base_normal.png
istl_thermalpd,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_thermalpd_turret_recoil_normal.png
istl_tribeamer,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_tribeamer_hardpoint_base_normal.png
istl_tribeamer,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_tribeamer_turret_base_normal.png
istl_twinbuzzgun,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinbuzzgun_turret_base_normal.png
istl_twinbuzzgun,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinbuzzgun_turret_recoil_normal.png
istl_twinjack,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinjack_hardpoint_base_normal.png
istl_twinjack,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinjack_hardpoint_recoil_normal.png
istl_twinjack,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinjack_turret_base_normal.png
istl_twinjack,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_twinjack_turret_recoil_normal.png
istl_whistler,hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_whistler_hardpoint_base_normal.png
istl_whistler,hardpointbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_whistler_hardpoint_recoil_normal.png
istl_whistler,turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_whistler_turret_base_normal.png
istl_whistler,turretbarrel,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_whistler_turret_recoil_normal.png
,,,,,
istl_AMM,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_AMM_surface.png
istl_AMMblister,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_AMMblister_surface.png
istl_chasseurLRM,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_chasseur_surface.png
istl_gravmissile,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_gravmissile_surface.png
istl_hedgehogbomb,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_proxbomb_surface.png
istl_hellhound,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_hellhound_surface.png
istl_lens_hdem,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_lens_hdem_surface.png
"#istl_lightbomb",missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_lightbomb_surface.png
istl_marteau_esm,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_marteau_surface.png
istl_mirvtorpedo,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_mirvtorpedo_surface.png
istl_multiAMM,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_multiamm_surface.png
istl_perforator_rocket,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_perforator_surface.png
istl_plasrocket,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_plasrocket_surface.png
istl_proxbomb_proj,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_proxbomb_sm_surface.png
istl_ruptureasm_ftr,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_ruptureasm_ftr_surface.png
istl_ruptureasm,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_ruptureasm_surface.png
istl_slapperSRM,missile,,,surface,graphics/ISTL/shaders/surface/missiles/istl_slapper_surface.png
,,,,,
istl_aigrette_cockpit,hardpoint,,,surface,graphics/ISTL/shaders/surface/ships/istl_aigrette_cockpitpod_surface.png
istl_aigrette_cockpit,turret,,,surface,graphics/ISTL/shaders/surface/ships/istl_aigrette_cockpitpod_surface.png
istl_baikal,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_baikal_surface.png
istl_baikal_brone,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_baikal_surface.png
istl_borzoi,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_borzoi_surface.png
istl_bouclier,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bouclier_surface.png
istl_bronev_plate_bow,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bronev_plate_bow_surface.png
istl_bronev_plate_left,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bronev_plate_left_surface.png
istl_bronev_plate_right,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bronev_plate_right_surface.png
istl_bronev_plate_lrear,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bronev_plate_lrear_surface.png
istl_bronev_plate_rrear,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_bronev_plate_rrear_surface.png
istl_carabao,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_carabao_surface.png
istl_centaur,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_centaur_surface.png
istl_chamois,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_chamois_surface.png
istl_damselfly,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_damselfly_surface.png
istl_dard,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_dard_surface.png
istl_defstation,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_stationcore_small_surface.png
istl_devilray,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_devilray_surface.png
istl_egret,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_egret_surface.png
istl_feeder,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_feeder_surface.png
istl_fighter_platform,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_fighter_module_surface.png
istl_firespray,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_firespray_surface.png
istl_flare,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_flare_surface.png
istl_flatmouse,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_flatmouse_surface.png
istl_fletcher,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_fletcher_surface.png
istl_funnel,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_funnel_surface.png
istl_goalkeeper,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_goalkeeper_surface.png
istl_grand_union,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_grandunion_surface.png
istl_guardian_tplate,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_guardian_tplate_surface.png
istl_guardian_turret,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_guardian_turret_surface.png
istl_gun_platform,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_gun_module_surface.png
istl_harridan,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_harridan_surface.png
istl_hellion,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_hellion_surface.png
istl_hummingbird,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_hummingbird_surface.png
istl_icax,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_icax_surface.png
istl_ifrit,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_ifrit_surface.png
istl_imp,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_imp_surface.png
istl_iridium,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_iridium_surface.png
istl_jeannedarc,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_jeannedarc_surface.png
istl_kormoran,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_kormoran_surface.png
istl_kormoran_6e,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_kormoran_6e_surface.png
istl_leyte,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_leyte_surface.png
istl_lodestar,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_lodestar_surface.png
istl_lycosid,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_lycosid_surface.png
istl_mindanao,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mindanao_surface.png
istl_mouflon,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mouflon_surface.png
istl_mouflon_plating_bow,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mouflon_plating_bow_surface.png
istl_mouflon_plating_left,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mouflon_plating_left_surface.png
istl_mouflon_plating_right,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mouflon_plating_right_surface.png
istl_mystere,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_mystere_surface.png
istl_naja_mk1,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_naja_mk1_surface.png
istl_naja,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_naja_surface.png
istl_oryol_scanbit,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_oryol_scanbit_surface.png
istl_puddlejumper_mk1,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_puddlejumper_mk1_surface.png
istl_puddlejumper,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_puddlejumper_surface.png
istl_pup,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_pup_surface.png
istl_rafale,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_rafale_surface.png
istl_rafale2,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_rafale2_surface.png
istl_samoyed,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_samoyed_surface.png
istl_sevastopol_mk1,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_sevastopol_mk1_surface.png
istl_sevastopol,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_sevastopol_surface.png
istl_snowgoose,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_snowgoose_surface.png
istl_starsylph,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_starsylph_surface.png
istl_stoat_c,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_stoat_c_surface.png
istl_stoat,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_stoat_surface.png
istl_stormkestrel,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_stormkestrel_surface.png
istl_stormkestrel_proto,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_stormkestrel_proto_surface.png
istl_tereshkova,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_tereshkova_surface.png
istl_thunderbolt,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_thunderbolt_surface.png
istl_tunguska,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_tunguska_surface.png
istl_tunguska_6e,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_tunguska_6e_surface.png
istl_vesper,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_vesper_surface.png
istl_vesper_6e,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_vesper_6e_surface.png
istl_wanderer,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_wanderer_surface.png
istl_zelenograd,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_zelenograd_surface.png
istl_zonedefbit,ship,,,surface,graphics/ISTL/shaders/surface/ships/istl_zonedefbit_surface.png
,,,,,
